X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.1275333899999,4.60974716384869,406942,A001131906,10510483,2020/02/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.089112531,4.65993107184706,406943,A001133074,10510482,2020/02/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.131496735,4.56096524585024,406944,A001132588,10510430,2020/02/07 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TUNJUELITO
-74.166045836,4.60226820084894,406945,A001133038,10510431,2020/02/08 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.162804993,4.56864918985,406946,A001133179,10510432,2020/02/09 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,CIUDAD BOLIVAR
-74.11169591,4.70091346884572,406947,A001133212,10510435,2020/02/09 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ENGATIVA
-74.1002508719999,4.65401770784721,406948,A001132547,10510436,2020/02/07 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TEUSAQUILLO
-74.065390779,4.68809016784611,406949,A001133190,10510448,2020/02/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1155495529999,4.59222734784924,406950,A001133207,10510452,2020/02/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.096596238,4.56237169785022,406951,A001133366,10510457,2020/02/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.068437737,4.68950252984606,406952,A001133184,10510466,2020/02/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0779920429999,4.68473463184627,406953,A001132892,10510471,2020/02/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0359543499999,4.7191613398451,407422,A001130750,10508775,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.091151708,4.63961118784772,407436,A001130078,10508181,2020/01/14 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TEUSAQUILLO
-74.1139260909999,4.64145617884764,407437,A001130364,10508670,2020/01/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.0448525589999,4.66620232984683,407442,A001131112,10508687,2020/01/21 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CHAPINERO
-74.135768432,4.65949686684704,407444,A001131401,10508760,2020/01/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.151030287,4.61222556384857,407446,A001130923,10508430,2020/01/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.114291053,4.60732666984873,407453,A001130652,10508844,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.088087042,4.59951973384904,407454,A001129184,10508849,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.0923790149999,4.73701882884451,407455,A001130884,10508851,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.129218684,4.57167081084992,407456,A001130355,10508867,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.14738935,4.56152368185022,407457,A001130743,10508875,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.037009005,4.75200852584405,407458,A001131075,10508877,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.108227024,4.70213605284568,407459,A001131078,10508898,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.113810292,4.63811511884778,407460,A001131495,10508900,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.112577944,4.5050073468521,407461,A001130358,10508907,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.141113444,4.61203680684859,407462,A001130927,10508497,2020/01/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.144129999,4.65191011484728,407463,A001130703,10508886,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.101519985,4.65581973984716,407464,A001128760,10508887,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0832336,4.60352425984886,407465,A001130603,10508888,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.056161787,4.72603060884486,407466,A001130876,10508889,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.04326122,4.69435510984594,407467,A001131039,10508893,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1331735649999,4.58544604084949,407468,A001131180,10508829,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.199742997,4.60755178484875,407469,A001130907,10508831,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.112214255,4.75186087784406,407470,A001131135,10508845,2020/01/20 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.093640708,4.60345094484885,407471,A001130899,10508840,2020/01/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,LOS MARTIRES
-74.1694573309999,4.69486452384588,407472,A001130664,10508843,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1101874399999,4.61692504784844,407473,A001130005,10508846,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.157976433,4.61963484484838,407474,A001129733,10508847,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1008914289999,4.68369206384629,407475,A001131299,10508901,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1959815069999,4.62884404584804,407476,A001130449,10508906,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.121396143,4.58461861184949,407477,A001131053,10508814,2020/01/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.1783098939999,4.59717300684908,407548,A001130421,10508975,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.072224848,4.63139299484798,407549,A001131732,10508933,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TEUSAQUILLO
-74.033051198,4.69432353584595,407550,A001131452,10508938,2020/01/23 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,USAQUEN
-74.045718942,4.68362551284627,407551,A001131509,10509007,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.084571103,4.6763975508465,407552,A001131123,10508957,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.036557606,4.68556427784623,407553,A001131665,10508999,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.169407381,4.61833053484839,407554,A001130637,10508955,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0777023919999,4.65665124384715,407555,A001130784,10508964,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0318004869999,4.74636842784422,407556,A001130178,10509003,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.043221339,4.7162216318452,407557,A001129278,10508945,2020/01/23 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,USAQUEN
-74.14606494,4.63198553284794,407558,A001129727,10508995,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.065123423,4.64024536784766,407559,A001131269,10508973,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.095667953,4.75447461684395,407560,A001131325,10508950,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.057825809,4.65353471684727,407561,A001130716,10508962,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1920295099999,4.63209902584795,407562,A001130989,10508929,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.1456506599999,4.57843765384967,407563,A001130581,10508989,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1229545159999,4.64109372684766,407564,A001131034,10508977,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.0708493499999,4.70360625084563,407565,A001131650,10508991,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1655439199999,4.63795298584778,407566,A001131448,10508984,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.084571103,4.6763975508465,407567,A001131124,10508978,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.052902554,4.66586503284685,407568,A001131533,10508982,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1160354319999,4.62445296184817,407569,A001130771,10508951,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.194655347,4.60361383384887,407570,A001131206,10508998,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.0763041929999,4.60487772084882,407571,A001131313,10508954,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.136900453,4.65079000784735,407572,A001131598,10508932,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.1422673989999,4.56357793085019,407573,A001131545,10508919,2020/01/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.0777023919999,4.65665124384715,407574,A001131454,10509010,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.096697568,4.60537485584879,407575,A001129830,10508948,2020/01/23 00:00:00+00,2020,CON MUERTOS,CHOQUE,LOS MARTIRES
-74.105787546,4.62346553284824,407576,A001131700,10508924,2020/01/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.1222805639999,4.55781151785037,407577,A001130943,10508937,2020/01/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TUNJUELITO
-74.118071405,4.66400880984691,407578,A001130380,10508981,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.098065396,4.57215149884988,407579,A001130046,10508953,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.09473989,4.55210146785055,407580,A001130836,10508943,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.125002971,4.70501375584555,407581,A001130328,10508926,2020/01/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.048161017,4.75189223484407,408135,A001131163,10508807,2020/01/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.135769293,4.65949369684708,408136,A001130806,10508813,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.136970993,4.63672260184777,408137,A001130473,10508883,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1224725009999,4.60350651384889,408138,A001131696,10508890,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1580779989999,4.59601635884911,408146,A001130420,10508895,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.09533885,4.70920163884546,408147,A001131204,10508903,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.162545767,4.61530835484847,408148,A001131245,10508904,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1387002499999,4.56237221585021,408161,A001131631,10508826,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.0254963049999,4.72973158184479,408162,A001131344,10508827,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.0235384389999,4.75628747384389,408169,A001131607,10508863,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1394083609999,4.57325808284985,408170,A001131152,10508869,2020/01/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.137044292,4.63678171184782,408171,A001131589,10508870,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.080001554,4.62894238184805,408172,A001130649,10508910,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.067716058,4.63162314984797,408806,A001131256,10508911,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.149768649,4.67762743984645,408807,A001131674,10508912,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.126713766,4.56872712185,408817,A001062400,10507494,2020/01/01 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.115615051,4.66158588384697,408835,A001131410,10508798,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.151942296,4.67110416784669,408836,A001062322,10508805,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1393707839999,4.57314574984986,408837,A001131178,10508862,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.046263731,4.66482960584691,408838,A001130251,10508864,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.039773154,4.71527313584526,408839,A001131508,10508841,2020/01/22 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,USAQUEN
-74.074847661,4.72159737684501,408840,A001130272,10508850,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.137557343,4.630673822848,408841,A001131243,10508858,2020/01/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.137766617,4.62848873184806,408842,A001131586,10508885,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.139858524,4.61863943084842,408844,A001130318,10508899,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.134276697,4.64209722584761,409443,A001130048,10507627,2020/01/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.126467942,4.64928262784738,409451,A001130239,10507648,2020/01/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.046308849,4.66477284184688,409467,A001129980,10507473,2020/01/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.1394858359999,4.61824170284838,411391,A001130181,10507964,2020/01/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.105249332,4.6726975538466,411394,A001129817,10507989,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.138704729,4.56236394485024,411395,A001130515,10507995,2020/01/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.119810995,4.52698806585138,411406,A001129933,10507698,2020/01/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1441212459999,4.65188410184731,411407,A001055550,10508080,2020/01/12 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1418026219999,4.69780712284584,412034,A001130367,10507880,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1214008159999,4.55369719685053,412035,A001130682,10507897,2020/01/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.151309054,4.66903450884672,412036,A001129739,10507922,2020/01/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.156011741,4.64075925184769,412037,A001061897,10507929,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.119003612,4.53074479385124,412039,A001057576,10507707,2020/01/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.070416618,4.59176772684926,412040,A001129927,10507740,2020/01/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,CANDELARIA
-74.1366325929999,4.55066674285058,412041,A001127479,10507780,2020/01/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.0656903939999,4.59940881284899,412049,A001130066,10507487,2020/01/05 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,CANDELARIA
-74.081857177,4.6988182318458,412050,A001060628,10507496,2020/01/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.122958597,4.57497441684978,412051,A001130109,10507497,2020/01/06 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,SAN CRISTOBAL
-74.0809049219999,4.70840217684546,412052,A001129974,10507542,2020/01/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.0655145119999,4.73977678184443,412053,A001129810,10507845,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1261286929999,4.6493224758474,412054,A001127428,10507767,2020/01/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.119278084,4.67944528084638,412055,A001130478,10507842,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.050750115,4.64948541984741,412056,A001129909,10507875,2020/01/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.142265046,4.58055726584961,412057,A001130387,10507853,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.144609942,4.59891301384904,412058,A001060731,10507455,2020/01/05 00:00:00+00,2020,CON MUERTOS,ATROPELLO,KENNEDY
-74.057928134,4.62223303984825,412059,A001130112,10507482,2020/01/03 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,SANTA FE
-74.067189602,4.63446673184785,412060,A001128994,10507502,2020/01/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.099206707,4.68102408984636,412061,A001130148,10507562,2020/01/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1250996049999,4.56406540885013,412062,A001129870,10507566,2020/01/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.137561652,4.63068364384799,412064,A001130150,10508055,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.090234016,4.59104274184931,412065,A001127463,10507884,2020/01/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.066845969,4.63643270084781,412066,A001129559,10507906,2020/01/10 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,CHAPINERO
-74.138114313,4.62530147584819,412067,A001129155,10507594,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.068548122,4.72969092384479,412068,A001129973,10507599,2020/01/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.13661272,4.54653159185075,412070,A001129754,10507998,2020/01/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.0674199649999,4.73295290584465,412071,A001130865,10508027,2020/01/12 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.140369086,4.61406977284853,412072,A001130513,10508068,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1151938469999,4.66207560784699,412695,A001129954,10507617,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.073513094,4.72300271984501,412697,A001127468,10507511,2020/01/04 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.138286874,4.62348353484823,412702,A001129020,10507659,2020/01/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.115797539,4.66178640784701,412703,A001129861,10507661,2020/01/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.138154544,4.62831463484806,412704,A001129907,10507623,2020/01/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.115850788,4.66184412084699,412705,A001129700,10507639,2020/01/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.137682433,4.630683798848,412706,A001129832,10507641,2020/01/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.1265753869999,4.64939330684736,412707,A001129763,10507762,2020/01/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.136868345,4.63646888184778,412708,A001130326,10508053,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.113608861,4.66443579584687,412709,A001127500,10507827,2020/01/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.088523084,4.69541443584586,412710,A001130477,10507870,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.15096375,4.61733766384842,412719,A001130687,10508754,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.093790245,4.62577513584819,412721,A001130752,10508724,2020/01/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1440536659999,4.6652235218469,412725,A001130610,10508776,2020/01/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.115635309,4.66155834784698,412729,A001130666,10508736,2020/01/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.136969882,4.55362350385049,412732,A001130144,10508690,2020/01/21 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,USME
-74.0812040929999,4.62279994784823,412834,A001131458,10508930,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.093735166,4.65248133784727,412835,A001131462,10509008,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.1008439409999,4.67069290684669,412836,A001131584,10508970,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.186833303,4.63493548184787,412837,A001130192,10507538,2020/01/06 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.037844808,4.69526451984587,412838,A001131173,10509005,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0777023919999,4.65665124384715,412839,A001131640,10508935,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BARRIOS UNIDOS
-74.1628897269999,4.63451496584786,412840,A001131447,10508959,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0415703629999,4.71651419984522,412841,A001131654,10508969,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.055263022,4.65510198784723,412842,A001131627,10508921,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.042367669,4.67510686184657,412843,A001131159,10508944,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.080823745,4.65263714884728,412844,A001131711,10509002,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0504874339999,4.70585744984555,412845,A001131345,10508980,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0620491459999,4.66225377584698,412846,A001130813,10508960,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.024333825,4.75397542284398,412847,A001131420,10508934,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USAQUEN
-74.022933672,4.7377932878445,412848,A001131396,10508939,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USAQUEN
-74.0969719619999,4.61899662184838,412849,A001130757,10508963,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.084876326,4.59704177684912,412850,A001130948,10508931,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.032979725,4.70345833784565,412851,A001131801,10508936,2020/01/23 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USAQUEN
-74.139684038,4.67356920584657,412853,A001131483,10508922,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.1222484799999,4.55767055685038,412854,A001131823,10508992,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.0918841279999,4.5541555728505,412855,A001130944,10508940,2020/01/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.083620764,4.5882034198494,412856,A001130669,10508949,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.059781055,4.6517079898473,412857,A001131230,10508979,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.068787662,4.65150817684731,412858,A001130636,10508983,2020/01/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.1617742399999,4.61961661084833,412859,A001131542,10509042,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.163796839,4.63758476584776,412860,A001131807,10509046,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.1637593729999,4.63405463684791,412861,A001131920,10509052,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.0805224539999,4.67032363484671,412862,A001131476,10509023,2020/01/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.12276779,4.6491660468474,412863,A001130787,10509025,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.07778139,4.65990289484707,412864,A001130626,10509028,2020/01/24 00:00:00+00,2020,CON MUERTOS,CHOQUE,BARRIOS UNIDOS
-74.1229545159999,4.64109372684766,412865,A001131599,10509031,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.161551463,4.68544554784623,413494,A001131616,10509011,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1002241209999,4.70223943084568,413495,A001131516,10509015,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.17848871,4.63143549184796,413496,A001130718,10509016,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.147770744,4.62547016084819,413497,A001131446,10509018,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.066236197,4.6767337378465,413498,A001131737,10509026,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.057776813,4.71524281784523,413499,A001131164,10509027,2020/01/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.111367215,4.58659537284941,413500,A001131565,10509029,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.132466435,4.7067444828455,413501,A001131434,10509033,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.085835147,4.57912407084965,413502,A001131115,10509038,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.1403451049999,4.59834345584907,413503,A001131013,10509039,2020/01/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.138094802,4.58279335384955,413504,A001131026,10509040,2020/01/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
